AnnotationTime_s,Behavior,Time,Time_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
210.62997260988652,stand,210223.0,210.223,-0.68,-9.57,0.3,0.09,0.32,-0.29,-32.99,44.05,-6.09
211.63297247945744,stand,211293.0,211.293,-1.7,-9.43,0.25,-0.25,-0.28,-0.01,-20.64,41.3,-16.16
212.63597234902832,stand,212364.0,212.364,-1.46,-9.46,-1.13,-0.02,-0.07,0.04,-18.17,38.04,-18.61
213.6389722185992,stand,213435.0,213.435,-1.29,-8.18,4.47,0.06,0.01,-0.2,-21.47,49.37,-21.5
214.6419720881701,stand,214505.0,214.505,-0.65,-10.69,2.43,-1.9,1.46,-0.31,-83.63,52.84,-22.7
215.64497195774095,stand,215618.0,215.618,0.14,-8.4,0.86,0.52,-0.65,-0.28,-74.35,42.93,-66.72
216.64797182731184,stand up(human stand),216689.0,216.689,2.06,-8.63,4.01,0.87,0.59,-0.08,-55.7,27.68,-75.05
217.65097169688275,stand,217760.0,217.76,0.16,-3.67,9.54,-0.42,-2.49,0.79,-64.95,5.03,-52.66
218.65397156645363,stand,218833.0,218.833,-0.81,-9.35,-2.31,1.06,-0.77,-0.34,-55.1,43.92,-72.08
219.6569714360245,stand,219904.0,219.904,-0.26,-10.64,-1.9,-0.4,0.47,0.46,-63.5,42.03,-68.44
